"customer_id","total_orders","total_spend","avg_order_value","customer_tenure_days","orders_last_30d","days_since_last_order","category_diversity","delivery_risk","cltv_label"
"66023110",3,"9023.22","3007.74",467,0,275,2,"0.1037037037037037","0"
"66130660",2,"2736","1368",568,0,551,2,"0.32222222222222224","0"
"66135710",3,"5757.45","1919.15",499,0,78,3,"0.08148148148148149","0"
"66140659",1,"3268.53","3268.53",473,0,473,1,"0.044444444444444446","0"
"66233704",1,"223.27","223.27",227,0,227,1,"0","0"
"66252737",1,"2382.03","2382.03",407,0,407,1,"0.022222222222222223","0"
"66269844",2,"2256.97","1128.485",323,0,287,2,"0","0"
"66310963",5,"13237.19","2647.438",546,2,1,5,"0.06666666666666667","0"
"38114014",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"66354642",2,"6306.86","3153.43",514,0,60,1,"0.011111111111111112","0"
"66359719",2,"4019.24","2009.62",487,0,240,2,"0.022222222222222223","0"
"66427343",2,"3001.96","1500.98",354,0,83,2,"0","0"
"66440188",1,"1019.38","1019.38",89,0,89,1,"0.1111111111111111","0"
"66485571",3,"7626.97","2542.3233333333333",516,0,63,3,"0","0"
"66499992",2,"3003.04","1501.52",397,0,214,2,"0.25555555555555554","0"
"66629497",1,"1015.2","1015.2",226,0,226,1,"0.2222222222222222","0"
"66655397",5,"10017.65","2003.53",535,0,148,5,"0.02666666666666667","0"
"66710182",1,"2094.62","2094.62",93,0,93,1,"0.022222222222222223","0"
"66742602",4,"10317.86","2579.465",451,0,160,4,"0.15","0"
"66761643",2,"4193.39","2096.695",262,0,46,2,"0.011111111111111112","0"
"66766629",3,"7452.89","2484.2966666666666",433,0,263,2,"0.014814814814814815","0"
"66768157",3,"7396.04","2465.346666666667",579,0,50,3,"0.06666666666666667","0"
"66866026",1,"2189.02","2189.02",158,0,158,1,"0.06666666666666667","0"
"66886852",2,"3804.67","1902.335",355,0,43,2,"0.15555555555555556","0"
"66932104",4,"5446.35","1361.5875",411,0,185,4,"0.06666666666666667","0"
"66943324",4,"8707.36","2176.84",550,0,69,3,"0.2388888888888889","0"
"67046342",1,"932.79","932.79",594,0,594,1,"0.3111111111111111","0"
"67092149",5,"17572.43","3514.486",489,0,92,3,"0.17777777777777778","0"
"67215939",4,"14771.59","3692.8975",377,0,97,3,"0.18888888888888888","0"
"67271824",1,"1619.89","1619.89",55,0,55,1,"0.1111111111111111","0"
"67277562",3,"5089.88","1696.6266666666668",426,0,260,3,"0.022222222222222223","0"
"67302239",1,"4912.61","4912.61",108,0,108,1,"0","0"
"67310893",3,"6131.85","2043.95",571,0,151,3,"0.1111111111111111","0"
"67340606",3,"7314.89","2438.2966666666666",513,1,20,3,"0","0"
"67383024",2,"5385.49","2692.745",415,0,145,2,"0.08888888888888889","0"
"67386193",5,"6392.81","1278.562",539,0,58,3,"0.14666666666666667","0"
"67465084",2,"2377.08","1188.54",590,0,286,1,"0.16666666666666666","0"
"67528368",1,"1031.19","1031.19",126,0,126,1,"0","0"
"67538982",5,"10026.4","2005.28",571,0,117,5,"0.05333333333333334","0"
"67696145",3,"8549.13","2849.71",536,0,102,3,"0.31851851851851853","0"
"67701771",1,"1488.19","1488.19",186,0,186,1,"0","0"
"67708491",6,"10524.45","1754.075",548,1,4,5,"0.029629629629629627","0"
"67711384",2,"9392.39","4696.195",151,0,69,2,"0.15555555555555556","0"
"67729191",5,"8890.43","1778.086",570,1,10,4,"0.19111111111111112","0"
"84216691",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"67749649",1,"3778.41","3778.41",342,0,342,1,"0.1111111111111111","0"
"67829645",2,"4523.28","2261.64",530,0,126,2,"0.044444444444444446","0"
"67896836",1,"1080.49","1080.49",113,0,113,1,"0","0"
"67908555",4,"11387.84","2846.96",462,0,173,4,"0.21666666666666667","0"
"67918495",4,"5239.79","1309.9475",362,0,89,4,"0.3388888888888889","0"
"67952740",4,"4954.51","1238.6275",480,0,39,4,"0.07777777777777778","0"
"68016312",3,"3320.65","1106.8833333333334",466,0,150,3,"0.037037037037037035","0"
"68063317",2,"995.77","497.885",394,0,391,2,"0.18888888888888888","0"
"68159723",4,"15434.41","3858.6025",474,1,23,4,"0.13333333333333333","0"
"68219091",3,"6069.78","2023.26",333,0,220,3,"0.1111111111111111","0"
"68307253",1,"763.12","763.12",405,0,405,1,"0.2","0"
"68341636",3,"9830.44","3276.8133333333335",596,1,6,3,"0.15555555555555556","0"
"68419593",2,"4680.06","2340.03",550,0,386,2,"0.1111111111111111","0"
"68475914",2,"3005.25","1502.625",574,0,522,2,"0","0"
"68486301",2,"5311.69","2655.845",408,0,253,2,"0.2","0"
"68661619",2,"6259.3","3129.65",355,0,140,1,"0.1111111111111111","0"
"68692574",2,"5627.03","2813.515",541,0,124,2,"0.2","0"
"68703613",5,"13135.67","2627.134",437,0,103,4,"0.035555555555555556","0"
"68714053",2,"2309.02","1154.51",546,0,443,1,"0.05555555555555555","0"
"68906393",1,"2200.67","2200.67",103,0,103,1,"0.044444444444444446","0"
"68939350",1,"1793.45","1793.45",578,0,578,1,"0","0"
"68941950",5,"11913.11","2382.622",524,1,20,5,"0.19111111111111112","0"
"68965787",5,"11425.64","2285.128",448,0,54,5,"0.11555555555555555","0"
"68985290",2,"3652.08","1826.04",264,0,228,2,"0.13333333333333333","0"
"69034027",1,"832.06","832.06",160,0,160,1,"0.28888888888888886","0"
"69088723",1,"1914.81","1914.81",489,0,489,1,"0.06666666666666667","0"
"69219122",2,"4952.41","2476.205",488,0,331,2,"0","0"
"69240186",3,"5122.46","1707.4866666666667",372,0,178,3,"0.1925925925925926","0"
"69242672",2,"6311.47","3155.735",432,0,47,1,"0.05555555555555555","0"
"69276352",2,"1097.76","548.88",431,0,294,2,"0.011111111111111112","0"
"69339331",1,"4099.53","4099.53",114,0,114,1,"0","0"
"69340015",2,"1174.86","587.43",280,0,36,1,"0","0"
"69353754",1,"841.61","841.61",309,0,309,1,"0","0"
"69364309",2,"6956","3478",535,0,305,1,"0.07777777777777778","0"
"69415494",2,"4307.38","2153.69",599,0,234,2,"0.2111111111111111","0"
"69416782",2,"3755.49","1877.745",264,0,34,2,"0.15555555555555556","0"
"69516494",3,"7099.84","2366.6133333333332",317,0,163,3,"0.05185185185185185","0"
"69632084",2,"4657.27","2328.635",182,0,69,2,"0.5555555555555556","0"
"69749541",1,"930.92","930.92",329,0,329,1,"0","0"
"69761993",3,"8021.99","2673.9966666666664",355,0,301,3,"0.13333333333333333","0"
"69762479",1,"3373","3373",385,0,385,1,"0.17777777777777778","0"
"69863493",5,"15492.15","3098.43",423,0,50,5,"0.17333333333333334","0"
"69908484",3,"6797.2","2265.733333333333",591,0,85,3,"0.044444444444444446","0"
"69925688",4,"8882.31","2220.5775",470,0,139,3,"0.05555555555555555","0"
"70084516",1,"2662.16","2662.16",240,0,240,1,"0","0"
"70168151",2,"7994.02","3997.01",261,0,159,2,"0.05555555555555555","0"
"70170606",1,"2054.08","2054.08",336,0,336,1,"0.2","0"
"70220141",3,"2365.17","788.39",548,0,354,3,"0.34074074074074073","0"
"70221073",1,"1358.19","1358.19",455,0,455,1,"0","0"
"70230254",2,"4482.96","2241.48",257,0,98,2,"0.08888888888888889","0"
"70243933",1,"3559.69","3559.69",335,0,335,1,"0","0"
"70363568",4,"6582.62","1645.655",550,1,18,4,"0.03333333333333333","0"
"70372270",3,"6642.6","2214.2",260,0,133,2,"0.0962962962962963","0"
"38355752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"70391758",1,"1917.36","1917.36",537,0,537,1,"0.3111111111111111","0"
"70420271",1,"22.14","22.14",420,0,420,1,"0","0"
"70459847",2,"5761.03","2880.515",499,0,136,2,"0.044444444444444446","0"
"70529459",3,"5952.62","1984.2066666666667",386,0,217,3,"0.037037037037037035","0"
"70543108",2,"4648.37","2324.185",494,0,205,2,"0.3111111111111111","0"
"70589930",3,"5706.73","1902.2433333333333",598,0,343,3,"0.05185185185185185","0"
"70608515",2,"6801.1","3400.55",421,0,265,1,"0.05555555555555555","0"
"70615775",2,"2701.65","1350.825",95,0,58,2,"0.03333333333333333","0"
"70798876",2,"4380.44","2190.22",559,0,56,2,"0","0"
"70867736",3,"4243.03","1414.3433333333332",301,0,156,3,"0.007407407407407408","0"
"70965437",1,"5253.79","5253.79",283,0,283,1,"0","0"
"70966268",1,"1854.55","1854.55",380,0,380,1,"0","0"
"70976153",3,"6204.65","2068.2166666666667",585,0,148,3,"0.17777777777777778","0"
"71176678",1,"397.68","397.68",549,0,549,1,"0.24444444444444444","0"
"71189232",2,"5030.25","2515.125",327,0,187,2,"0.2","0"
"71229024",2,"3457.68","1728.84",209,0,154,2,"0.15555555555555556","0"
"71235336",1,"3561.22","3561.22",75,0,75,1,"0.044444444444444446","0"
"71252391",5,"10725.14","2145.028",561,0,106,4,"0.044444444444444446","0"
"71276926",1,"2163.69","2163.69",531,0,531,1,"0.37777777777777777","0"
"71321741",2,"2959.75","1479.875",444,0,423,2,"0.011111111111111112","0"
"71411879",1,"426.72","426.72",567,0,567,1,"0","0"
"71607166",2,"3816.43","1908.215",288,1,1,2,"0.2777777777777778","0"
"71615827",2,"3004.04","1502.02",469,0,290,2,"0.17777777777777778","0"
"71643758",2,"8871.59","4435.795",228,0,175,2,"0.3333333333333333","0"
"71694275",3,"10365.77","3455.2566666666667",444,0,292,3,"0.26666666666666666","0"
"71755645",1,"3494.41","3494.41",367,0,367,1,"0.022222222222222223","0"
"71767248",1,"1324.37","1324.37",507,0,507,1,"0.24444444444444444","0"
"71902700",4,"5110.16","1277.54",409,0,51,4,"0.08333333333333333","0"
"71905368",2,"3753.55","1876.775",394,0,167,2,"0.45555555555555555","0"
"71956734",2,"5158.58","2579.29",139,1,4,2,"0.2777777777777778","0"
"72089140",3,"8937.7","2979.233333333333",568,1,18,3,"0.17777777777777778","0"
"72132838",2,"5931.5","2965.75",369,0,177,2,"0","0"
"72164737",1,"4216.31","4216.31",345,0,345,1,"0","0"
"72263318",2,"3494.55","1747.275",563,0,134,2,"0.28888888888888886","0"
"72359843",1,"367.08","367.08",451,0,451,1,"0.2222222222222222","0"
"72366758",4,"4550.91","1137.7275",578,0,344,4,"0.21666666666666667","0"
"72415263",2,"6571.18","3285.59",408,0,397,2,"0.12222222222222222","0"
"72489544",3,"7261.15","2420.383333333333",464,0,203,3,"0.11851851851851852","0"
"72495274",1,"2656.18","2656.18",591,0,591,1,"0","0"
"72564495",1,"1969.21","1969.21",35,0,35,1,"0.1111111111111111","0"
"72576730",2,"2865.75","1432.875",599,0,343,2,"0.08888888888888889","0"
"72605638",3,"3444.55","1148.1833333333334",279,0,47,3,"0.1111111111111111","0"
"72667140",1,"5768.29","5768.29",422,0,422,1,"0.022222222222222223","0"
"72675976",1,"831.43","831.43",68,0,68,1,"0","0"
"72702075",1,"1388.01","1388.01",232,0,232,1,"0","0"
"72797175",1,"1073.16","1073.16",112,0,112,1,"0","0"
"72857290",2,"2464.31","1232.155",408,0,212,2,"0.16666666666666666","0"
"72889295",3,"6012.14","2004.0466666666666",495,0,86,2,"0.05185185185185185","0"
"72942753",1,"3679.63","3679.63",160,0,160,1,"0.2","0"
"72946405",3,"5012.67","1670.89",456,0,185,3,"0.17777777777777778","0"
"73061709",2,"3768.99","1884.495",87,0,44,2,"0.5444444444444444","0"
"73098723",1,"90.56","90.56",530,0,530,1,"0.6444444444444445","0"
"73363613",4,"4434.17","1108.5425",546,0,91,4,"0.22777777777777777","0"
"88873916",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"73377004",4,"8046.47","2011.6175",413,1,5,4,"0","0"
"73392739",3,"11129.71","3709.903333333333",594,0,186,3,"0.037037037037037035","0"
"73393269",4,"6583.01","1645.7525",565,0,38,4,"0.022222222222222223","0"
"73428596",2,"5981.1","2990.55",592,0,67,2,"0","0"
"73586244",1,"1266.44","1266.44",460,0,460,1,"0.08888888888888889","0"
"73639935",2,"5174.69","2587.345",128,0,57,2,"0.3111111111111111","0"
"73660582",3,"6049.54","2016.5133333333333",451,1,22,3,"0.11851851851851852","0"
"73661993",2,"1715.1","857.55",436,0,117,2,"0","0"
"73679086",1,"197.39","197.39",114,0,114,1,"0.17777777777777778","0"
"73735548",1,"2117.45","2117.45",152,0,152,1,"0","0"
"73799927",4,"9901.48","2475.37",434,2,5,3,"0.1388888888888889","0"
"73807097",1,"724.84","724.84",23,1,23,1,"0.4666666666666667","0"
"73869823",3,"6344.32","2114.7733333333335",415,0,207,3,"0.022222222222222223","0"
"73891999",1,"626.67","626.67",36,0,36,1,"0.4888888888888889","0"
"73933840",1,"3936.23","3936.23",465,0,465,1,"0.13333333333333333","0"
"74038361",2,"7563.71","3781.855",217,0,202,2,"0.044444444444444446","0"
"74172010",3,"8787.67","2929.2233333333334",550,0,210,3,"0.18518518518518517","0"
"14114543",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"74174956",3,"5076.77","1692.2566666666667",494,0,184,2,"0.022222222222222223","0"
"74179536",4,"7290.41","1822.6025",343,0,107,4,"0.1111111111111111","0"
"74195536",1,"2120.77","2120.77",315,0,315,1,"0.022222222222222223","0"
"74212242",3,"4207.53","1402.51",535,1,5,3,"0.2222222222222222","0"
"74230420",3,"7015.48","2338.4933333333333",182,0,72,2,"0.1259259259259259","0"
"74231111",2,"4488.46","2244.23",355,0,124,2,"0.03333333333333333","0"
"74313592",3,"9248.8","3082.9333333333334",390,0,84,3,"0.05185185185185185","0"
"74515162",1,"1394.47","1394.47",507,0,507,1,"0.4888888888888889","0"
"74548003",1,"212.14","212.14",303,0,303,1,"0.6666666666666666","0"
"74572121",1,"2840.82","2840.82",197,0,197,1,"0.044444444444444446","0"
"74682740",4,"9062.53","2265.6325",573,0,115,4,"0.1111111111111111","0"
"74694186",2,"6031.59","3015.795",524,0,155,2,"0.044444444444444446","0"
"74735607",2,"6595.36","3297.68",218,0,100,2,"0.3888888888888889","0"
"74761384",2,"2905.6","1452.8",266,0,209,2,"0.35555555555555557","0"
"74762653",1,"3473.22","3473.22",147,0,147,1,"0.17777777777777778","0"
"74833221",1,"2926.98","2926.98",312,0,312,1,"0.044444444444444446","0"
"74840437",1,"2939.42","2939.42",454,0,454,1,"0","0"
"75028268",1,"340.36","340.36",424,0,424,1,"0.044444444444444446","0"
"75038062",2,"5740.73","2870.365",119,0,58,2,"0.044444444444444446","0"
"75081265",2,"3990.34","1995.17",382,0,334,2,"0.3","0"
"75082508",3,"7484.44","2494.8133333333335",403,0,190,3,"0.06666666666666667","0"
"75213636",7,"10038.08","1434.0114285714285",373,1,24,4,"0.047619047619047616","0"
"75244116",5,"16182.09","3236.418",570,0,216,5,"0.13777777777777778","0"
"75289676",2,"6811.13","3405.565",348,0,194,2,"0.2777777777777778","0"
"75464725",2,"5185.3","2592.65",534,0,333,2,"0.044444444444444446","0"
"75467328",1,"3963.84","3963.84",318,0,318,1,"0.6","0"
"75474920",2,"4173.94","2086.97",435,0,283,2,"0.1111111111111111","0"
"75490147",2,"2460.89","1230.445",81,0,69,2,"0.06666666666666667","0"
"75510747",4,"8225.65","2056.4125",528,0,140,4,"0.15555555555555556","0"
"75566105",2,"2725.29","1362.645",586,0,484,2,"0.13333333333333333","0"
"75632045",2,"7000.73","3500.365",407,1,14,2,"0.1","0"
"75640174",2,"5191.69","2595.845",426,0,35,2,"0","0"
"75674671",2,"6774.51","3387.255",448,0,56,2,"0.05555555555555555","0"
"75739462",5,"8262.1","1652.42",222,0,42,4,"0.11555555555555555","0"
"75752515",2,"9433.03","4716.515",457,0,315,2,"0.03333333333333333","0"
"36222767",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"75828735",1,"5094.56","5094.56",25,1,25,1,"0.24444444444444444","0"
"75836905",3,"4070.87","1356.9566666666667",545,0,284,2,"0","0"
"75860724",2,"2004.67","1002.335",510,0,80,2,"0.044444444444444446","0"
"75892474",2,"4375.78","2187.89",587,0,411,2,"0","0"
"75913572",3,"5884.61","1961.5366666666666",502,0,37,3,"0","0"
"75928073",4,"10030.96","2507.74",547,0,69,4,"0.09444444444444444","0"
"75944533",1,"316.02","316.02",14,1,14,1,"0.3111111111111111","0"
"75984768",2,"6692.84","3346.42",410,0,276,2,"0.03333333333333333","0"
"76008165",1,"1474.48","1474.48",485,0,485,1,"0.06666666666666667","0"
"76019750",1,"4495.56","4495.56",203,0,203,1,"0","0"
"76020843",2,"6230.75","3115.375",489,0,98,2,"0.25555555555555554","0"
"76202036",1,"284.69","284.69",66,0,66,1,"0.15555555555555556","0"
"76212152",3,"6529.35","2176.45",541,0,426,3,"0.044444444444444446","0"
"76218218",2,"6760.48","3380.24",481,0,284,2,"0.36666666666666664","0"
"76327561",4,"7688.85","1922.2125",127,0,100,3,"0.07222222222222222","0"
"76359458",3,"4355.55","1451.85",271,0,156,2,"0.029629629629629627","0"
"76377003",1,"227.22","227.22",331,0,331,1,"0","0"
"76438648",1,"2556.83","2556.83",473,0,473,1,"0.022222222222222223","0"
"76441843",1,"1813.08","1813.08",369,0,369,1,"0","0"
"76512976",2,"2790.73","1395.365",281,0,218,2,"0.12222222222222222","0"
"76533277",2,"5322.21","2661.105",523,0,299,2,"0.044444444444444446","0"
"76604145",1,"2541.96","2541.96",326,0,326,1,"0.2","0"
"76830090",1,"242.57","242.57",443,0,443,1,"0","0"
"76850859",4,"7952.71","1988.1775",306,1,11,3,"0.03888888888888889","0"
"76857266",2,"7768.93","3884.465",391,0,332,2,"0.37777777777777777","0"
"76864442",1,"2866.57","2866.57",289,0,289,1,"0","0"
"76917159",5,"12795.12","2559.024",515,0,44,5,"0.02666666666666667","0"
"76925460",1,"4636.88","4636.88",92,0,92,1,"0","0"
"76970363",3,"3330.82","1110.2733333333333",584,0,465,3,"0","0"
"76971644",4,"9528.63","2382.1575",416,0,70,4,"0.14444444444444443","0"
"76987910",2,"6884.35","3442.175",461,0,393,2,"0","0"
"77007315",4,"6689.49","1672.3725",437,0,65,4,"0.13333333333333333","0"
"77015367",2,"2422.17","1211.085",539,0,403,2,"0.05555555555555555","0"
"77035814",4,"10079.15","2519.7875",572,0,129,4,"0.25","0"
"77085443",2,"4509.45","2254.725",515,0,353,2,"0.08888888888888889","0"
"77086074",1,"707.67","707.67",109,0,109,1,"0.24444444444444444","0"
"77086539",3,"8916.13","2972.0433333333335",395,0,43,3,"0.05185185185185185","0"
"77128325",2,"7604.83","3802.415",417,0,242,2,"0","0"
"77161976",1,"3784.91","3784.91",155,0,155,1,"0.022222222222222223","0"
"77214094",3,"8544.31","2848.1033333333335",498,0,193,3,"0.14814814814814814","0"
"77217240",1,"983.79","983.79",61,0,61,1,"0.1111111111111111","0"
"77220027",1,"874.78","874.78",354,0,354,1,"0.06666666666666667","0"
"77306672",1,"443.69","443.69",265,0,265,1,"0.3111111111111111","0"
"77320193",1,"852.02","852.02",258,0,258,1,"0.06666666666666667","0"
"77345018",2,"2912.42","1456.21",59,0,47,2,"0.03333333333333333","0"
"77397957",3,"8490.17","2830.056666666667",424,0,167,3,"0.11851851851851852","0"
"77559557",2,"5400.48","2700.24",558,0,515,2,"0","0"
"77614510",4,"7752.23","1938.0575",528,0,38,3,"0.08333333333333333","0"
"77618011",1,"2593.91","2593.91",299,0,299,1,"0","0"
"77625089",1,"3442.8","3442.8",480,0,480,1,"0.2222222222222222","0"
"77661491",1,"483.05","483.05",473,0,473,1,"0","0"
"77673290",2,"5170.8","2585.4",267,0,216,2,"0.05555555555555555","0"
"77768189",2,"9231.61","4615.805",431,1,9,2,"0.2111111111111111","0"
"43047341",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"77811864",4,"7042.49","1760.6225",582,0,194,3,"0.18888888888888888","0"
"77862447",3,"3637.69","1212.5633333333333",560,0,313,3,"0.1259259259259259","0"
"77869660",9,"19052.94","2116.9933333333333",546,0,57,6,"0.1506172839506173","0"
"77921718",2,"5060.58","2530.29",575,0,437,2,"0.044444444444444446","0"
"77961205",3,"4216.38","1405.46",282,1,26,3,"0.07407407407407407","0"
"78014505",1,"2926.42","2926.42",436,0,436,1,"0.2","0"
"78053306",1,"646.54","646.54",598,0,598,1,"0.06666666666666667","0"
"78157360",3,"2739.7","913.2333333333333",535,0,257,2,"0.24444444444444444","0"
"78158536",1,"3096.42","3096.42",241,0,241,1,"0.1111111111111111","0"
"78209683",1,"3051.04","3051.04",552,0,552,1,"0","0"
"78254569",2,"4565.67","2282.835",489,0,102,1,"0.28888888888888886","0"
"78267238",2,"4536.86","2268.43",561,0,247,2,"0.4111111111111111","0"
"78394303",3,"8364.64","2788.213333333333",560,0,219,3,"0.1259259259259259","0"
"78412820",2,"3132.3","1566.15",278,1,8,2,"0.3111111111111111","0"
"78439088",1,"1831.85","1831.85",333,0,333,1,"0","0"
"78614729",2,"3429.65","1714.825",590,0,350,1,"0.4111111111111111","0"
"78678612",3,"6559.79","2186.596666666667",207,0,44,3,"0","0"
"55049973",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"78725001",4,"5809.22","1452.305",511,0,198,3,"0.03333333333333333","0"
"78732957",2,"5056.41","2528.205",91,0,48,2,"0","0"
"78748184",2,"4830.63","2415.315",468,0,210,2,"0.14444444444444443","0"
"78750264",1,"461.74","461.74",431,0,431,1,"0.13333333333333333","0"
"78806824",3,"7953.18","2651.06",561,0,407,3,"0.2962962962962963","0"
"78841932",2,"5366.28","2683.14",583,0,409,2,"0.4222222222222222","0"
"78847070",1,"3774.14","3774.14",360,0,360,1,"0.4","0"
"78903046",2,"7173.03","3586.515",218,0,110,2,"0.23333333333333334","0"
"78961097",1,"4040.38","4040.38",211,0,211,1,"0.15555555555555556","0"
"79076101",1,"4331.6","4331.6",291,0,291,1,"0.4888888888888889","0"
"79135318",3,"8890.55","2963.516666666667",543,0,330,3,"0.1111111111111111","0"
"79169760",2,"3330.58","1665.29",163,0,37,2,"0.23333333333333334","0"
"79206969",5,"13883.22","2776.644",571,0,111,5,"0.08","0"
"79257353",2,"3382.14","1691.07",539,0,185,2,"0.08888888888888889","0"
"79298972",2,"2717.17","1358.585",566,0,239,2,"0.15555555555555556","0"
"79369660",2,"5410.93","2705.465",118,0,90,2,"0.03333333333333333","0"
"79478655",4,"8964.96","2241.24",526,0,98,4,"0.1111111111111111","0"
"60835946",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"79591237",3,"4656.52","1552.1733333333334",420,0,168,3,"0","0"
"79592021",4,"8719.43","2179.8575",550,1,5,4,"0.18888888888888888","0"
"79628054",3,"4176.31","1392.1033333333332",179,1,21,3,"0.014814814814814815","0"
"79630614",2,"1742.39","871.195",269,0,149,2,"0","0"
"79672044",3,"7650.41","2550.1366666666668",302,0,103,3,"0.08888888888888889","0"
"79695653",2,"3950.49","1975.245",356,0,155,2,"0.28888888888888886","0"
"79726146",1,"3415.39","3415.39",412,0,412,1,"0.06666666666666667","0"
"79742293",2,"3011.95","1505.975",350,0,203,2,"0.15555555555555556","0"
"79764458",5,"11461.75","2292.35",586,1,1,4,"0.24","0"
"79773912",2,"3390.16","1695.08",355,0,119,2,"0.08888888888888889","0"
"79789048",1,"3759.65","3759.65",361,0,361,1,"0","0"
"79895967",4,"10120.36","2530.09",520,0,80,3,"0.06666666666666667","0"
"79916464",4,"8332.82","2083.205",590,0,156,2,"0.06111111111111111","0"
"79919160",2,"5207.33","2603.665",358,0,225,2,"0.03333333333333333","0"
"79942821",1,"1746.31","1746.31",58,0,58,1,"0.08888888888888889","0"
"79960955",2,"4787.32","2393.66",334,0,276,2,"0.25555555555555554","0"
"79991320",3,"6538.69","2179.5633333333335",514,1,5,3,"0.1037037037037037","0"
"14519263",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"80269328",1,"1382.07","1382.07",32,0,32,1,"0.1111111111111111","0"
"80286283",2,"4514.09","2257.045",255,1,10,2,"0","0"
"80315623",2,"5371.23","2685.615",554,0,366,2,"0","0"
"80371626",2,"4113.35","2056.675",572,0,505,2,"0.044444444444444446","0"
"80476444",1,"2634.39","2634.39",296,0,296,1,"0","0"
"80499378",1,"825.46","825.46",251,0,251,1,"0.3111111111111111","0"
"80517784",6,"15153.25","2525.5416666666665",510,0,220,4,"0.1","0"
"80571942",6,"13128.33","2188.055",486,1,13,6,"0.09259259259259259","0"
"80696046",3,"6615.46","2205.153333333333",263,0,77,2,"0.2814814814814815","0"
"80759416",1,"3299.24","3299.24",1,1,1,1,"0","0"
"80761521",3,"5172.2","1724.0666666666666",584,0,409,3,"0.037037037037037035","0"
"80796977",2,"7259.15","3629.575",140,0,66,1,"0.05555555555555555","0"
"80800079",2,"2390.05","1195.025",341,0,108,2,"0.06666666666666667","0"
"80833965",2,"6037.74","3018.87",554,0,222,2,"0.12222222222222222","0"
"80850753",2,"5894.44","2947.22",466,0,450,2,"0.05555555555555555","0"
"80858127",1,"3393.32","3393.32",272,0,272,1,"0.3111111111111111","0"
"80862136",4,"6790.79","1697.6975",578,0,106,4,"0.06666666666666667","0"
"73727901",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"80875034",3,"4948.35","1649.45",353,0,82,3,"0.05925925925925926","0"
"80935110",3,"5365.01","1788.3366666666666",403,0,225,3,"0.014814814814814815","0"
"80952275",1,"1385.54","1385.54",339,0,339,1,"0","0"
"80954112",1,"3748.84","3748.84",522,0,522,1,"0.06666666666666667","0"
"81046421",1,"1114.77","1114.77",445,0,445,1,"0.28888888888888886","0"
"81088747",2,"2228.58","1114.29",547,0,102,2,"0.28888888888888886","0"
"81091233",2,"3354.94","1677.47",251,0,160,2,"0.044444444444444446","0"
"81102955",1,"374.68","374.68",484,0,484,1,"0","0"
"81136091",1,"4759.44","4759.44",207,0,207,1,"0.022222222222222223","0"
"81160474",1,"839.84","839.84",258,0,258,1,"0.28888888888888886","0"
"81174361",1,"2474.23","2474.23",65,0,65,1,"0","0"
"81183415",2,"5851.19","2925.595",398,0,176,2,"0.12222222222222222","0"
"81200164",2,"5153.05","2576.525",594,0,225,2,"0.1111111111111111","0"
"81229704",1,"445.48","445.48",82,0,82,1,"0.15555555555555556","0"
"81337068",3,"8849.37","2949.79",575,0,31,3,"0.022222222222222223","0"
"81346291",2,"1779.77","889.885",523,0,248,2,"0.044444444444444446","0"
"81352781",1,"2638.38","2638.38",507,0,507,1,"0","0"
"81373608",1,"3335.13","3335.13",444,0,444,1,"0.044444444444444446","0"
"81377917",1,"2699.14","2699.14",246,0,246,1,"0","0"
"81382213",2,"5993.45","2996.725",354,0,296,2,"0","0"
"81420960",3,"7825.91","2608.6366666666668",151,0,39,3,"0.28888888888888886","0"
"81462774",1,"972.69","972.69",286,0,286,1,"0.06666666666666667","0"
"81500385",2,"3182.15","1591.075",395,0,332,2,"0","0"
"81528623",2,"1810.03","905.015",524,0,517,2,"0.05555555555555555","0"
"81533356",3,"7608.23","2536.076666666667",518,0,303,2,"0.13333333333333333","0"
"81541985",4,"10323.7","2580.925",466,0,358,4,"0.16111111111111112","0"
"81584486",2,"3857.61","1928.805",460,0,370,2,"0.15555555555555556","0"
"81605722",3,"2006.29","668.7633333333333",571,0,255,3,"0.23703703703703705","0"
"81655250",1,"2392.8","2392.8",441,0,441,1,"0.1111111111111111","0"
"81757554",4,"12026.39","3006.5975",316,0,175,3,"0.07222222222222222","0"
"81763298",2,"4453.99","2226.995",182,0,34,2,"0.05555555555555555","0"
"81808190",4,"12293.66","3073.415",514,0,108,2,"0.18888888888888888","0"
"81822494",3,"8589.01","2863.0033333333336",480,0,239,3,"0.05185185185185185","0"
"81822935",5,"12947.67","2589.534",513,0,75,4,"0.10666666666666667","0"
"81906973",3,"10874.7","3624.9",498,0,350,3,"0.0962962962962963","0"
